Memory	When	Capacity
TileLocalMemory_Tile1	0.209570312500	2000000.000000000000
TileLocalMemory_Tile1	0.211431884766	0.000000000000
TileLocalMemory_Tile1	0.219570312500	1000000.000000000000
TileLocalMemory_Tile1	0.223293457031	2000000.000000000000
TileLocalMemory_Tile1	0.225155029297	2000000.000000000000
TileLocalMemory_Tile1	0.227016601563	0.000000000000
TileLocalMemory_Tile1	0.238878173828	2000000.000000000000
TileLocalMemory_Tile1	0.240739746094	1000000.000000000000
TileLocalMemory_Tile1	0.252601318359	3000000.000000000000
TileLocalMemory_Tile1	0.254462890625	1000000.000000000000
TileLocalMemory_Tile1	0.266324462891	2000000.000000000000
TileLocalMemory_Tile1	0.268186035156	1000000.000000000000
TileLocalMemory_Tile1	0.280047607422	2000000.000000000000
TileLocalMemory_Tile1	0.281909179688	0.000000000000
TileLocalMemory_Tile1	0.290047607422	1000000.000000000000
TileLocalMemory_Tile1	0.293770751953	2000000.000000000000
TileLocalMemory_Tile1	0.295632324219	2000000.000000000000
TileLocalMemory_Tile1	0.297493896484	0.000000000000
TileLocalMemory_Tile1	0.309355468750	2000000.000000000000
TileLocalMemory_Tile1	0.311217041016	1000000.000000000000
TileLocalMemory_Tile1	0.323078613281	3000000.000000000000
TileLocalMemory_Tile1	0.324940185547	1000000.000000000000
TileLocalMemory_Tile1	0.336801757813	2000000.000000000000
TileLocalMemory_Tile1	0.338663330078	1000000.000000000000
TileLocalMemory_Tile1	0.350524902344	2000000.000000000000
TileLocalMemory_Tile1	0.352386474609	0.000000000000
TileLocalMemory_Tile1	0.360524902344	1000000.000000000000
TileLocalMemory_Tile1	0.364248046875	2000000.000000000000
TileLocalMemory_Tile1	0.366109619141	2000000.000000000000
TileLocalMemory_Tile1	0.367971191406	0.000000000000
TileLocalMemory_Tile1	0.379832763672	2000000.000000000000
TileLocalMemory_Tile1	0.381694335938	1000000.000000000000
TileLocalMemory_Tile1	0.393555908203	3000000.000000000000
TileLocalMemory_Tile1	0.395417480469	1000000.000000000000
TileLocalMemory_Tile1	0.407279052734	2000000.000000000000
TileLocalMemory_Tile1	0.409140625000	1000000.000000000000
TileLocalMemory_Tile1	0.421002197266	2000000.000000000000
TileLocalMemory_Tile1	0.422863769531	0.000000000000
TileLocalMemory_Tile1	0.431002197266	1000000.000000000000
TileLocalMemory_Tile1	0.434725341797	2000000.000000000000
TileLocalMemory_Tile1	0.436586914063	2000000.000000000000
TileLocalMemory_Tile1	0.438448486328	0.000000000000
TileLocalMemory_Tile1	0.450310058594	2000000.000000000000
TileLocalMemory_Tile1	0.452171630859	1000000.000000000000
TileLocalMemory_Tile1	0.464033203125	3000000.000000000000
TileLocalMemory_Tile1	0.465894775391	1000000.000000000000
TileLocalMemory_Tile1	0.477756347656	2000000.000000000000
TileLocalMemory_Tile1	0.479617919922	1000000.000000000000
TileLocalMemory_Tile1	0.491479492188	2000000.000000000000
TileLocalMemory_Tile1	0.493341064453	0.000000000000
TileLocalMemory_Tile1	0.501479492188	1000000.000000000000
TileLocalMemory_Tile1	0.505202636719	2000000.000000000000
TileLocalMemory_Tile1	0.507064208984	2000000.000000000000
TileLocalMemory_Tile1	0.508925781250	0.000000000000
TileLocalMemory_Tile1	0.520787353516	2000000.000000000000
TileLocalMemory_Tile1	0.522648925781	1000000.000000000000
TileLocalMemory_Tile1	0.534510498047	3000000.000000000000
TileLocalMemory_Tile1	0.536372070313	1000000.000000000000
TileLocalMemory_Tile1	0.548233642578	2000000.000000000000
TileLocalMemory_Tile1	0.550095214844	1000000.000000000000
TileLocalMemory_Tile1	0.561956787109	2000000.000000000000
TileLocalMemory_Tile1	0.563818359375	0.000000000000
TileLocalMemory_Tile1	0.571956787109	1000000.000000000000
TileLocalMemory_Tile1	0.575679931641	2000000.000000000000
TileLocalMemory_Tile1	0.577541503906	2000000.000000000000
TileLocalMemory_Tile1	0.579403076172	0.000000000000
TileLocalMemory_Tile1	0.591264648438	2000000.000000000000
TileLocalMemory_Tile1	0.593126220703	1000000.000000000000
TileLocalMemory_Tile1	0.604987792969	3000000.000000000000
TileLocalMemory_Tile1	0.606849365234	1000000.000000000000
